"url","Team link","Team link_link","Gp number","W number","L number","Win value","Min number","Pts link","Pts link_link","Fgm link","Fgm link_link","Fga link","Fga link_link","Fg number","3pm link","3pm link_link","3pa link","3pa link_link","3p number","Ftm number","Fta number","Ft number","Oreb link","Oreb link_link","Dreb link","Dreb link_link","Reb link","Reb link_link","Ast link","Ast link_link","Tov link","Tov link_link","Stl link","Stl link_link","Blk link","Blk link_link","Blka link","Blka link_link","Pf number","Pfd number","Number"
"http://stats.nba.com/teams/traditional/","Atlanta Hawks","http://stats.nba.com/team/#!/1610612737/traditional/","24","12","12",".500","48.0","100.8","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=PTS&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","38.3","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=FGM&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","84.4","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=FGA&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","45.3","8.4","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=FG3M&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","25.9","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=FG3A&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","32.3","16.0","22.6","70.7","10.3","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=OREB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","33.7","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=DREB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","44.0","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=REB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","23.9","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=AST&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","17.0","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=TOV&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","9.2","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=STL&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","5.5","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=BLK&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","5.0","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612737&GameID=&ContextMeasure=BLKA&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","17.5","20.8","-1.5"
"http://stats.nba.com/teams/traditional/","Boston Celtics","http://stats.nba.com/team/#!/1610612738/traditional/","24","13","11",".542","48.0","104.5","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=PTS&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","38.7","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=FGM&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","86.4","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=FGA&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","44.8","11.2","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=FG3M&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","31.2","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=FG3A&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","35.8","16.0","20.3","78.5","9.6","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=OREB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","32.8","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=DREB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","42.3","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=REB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","24.8","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=AST&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","12.3","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=TOV&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","7.2","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=STL&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","4.5","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=BLK&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","5.5","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612738&GameID=&ContextMeasure=BLKA&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","21.0","19.1","1.5"
"http://stats.nba.com/teams/traditional/","Brooklyn Nets","http://stats.nba.com/team/#!/1610612751/traditional/","23","6","17",".261","48.4","106.5","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=PTS&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","38.0","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=FGM&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","86.4","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=FGA&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","43.9","11.0","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=FG3M&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","33.4","http://stats.nba.com/events/#!/?flag=3&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=FG3A&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","32.8","19.6","25.2","77.9","9.4","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=OREB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","34.5","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=DREB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","43.9","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=REB&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","20.8","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=AST&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","17.0","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=TOV&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","8.0","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=STL&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","4.3","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=BLK&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","5.4","http://stats.nba.com/events/#!/?flag=1&CFID=&CFPARAMS=&PlayerID=0&TeamID=1610612751&GameID=&ContextMeasure=BLKA&Season=2016-17&SeasonType=Regular Season&LeagueID=00&PerMode=PerGame&GameSegment=&Period=0&PlayerPosition=&StarterBench=&PlayerExperience=&OpponentTeamID=0&VsConference=&VsDivision=&Outcome=&Location=&SeasonSegment=&Month=0&LastNGames=0&PlusMinus=N&PaceAdjust=N&Rank=N&GameScope=&DateFrom=&DateTo=&ShotClockRange=&Conference=&Division=&PORound=0&MeasureType=Base&section=teams","20.3","21.3","-8.7"
